TweetID,TweetTime,TweetText,TweetLang,TimeZone,FollowerCount
979705426794065920,2018-03-30 13:02:30.023000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,None,879
979705449741258753,2018-03-30 13:02:35.383000000,Watching Pacific Rim whop whop   watching Pacific Rim 2   Uprising at Gateway  ,en,Tokyo,1038
979705547401375745,2018-03-30 13:02:59.347000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,Eastern Time (US & Canada),3223
979705624517890048,2018-03-30 13:03:17.037000000,  I m watching Pacific Rim 2 today  I m a sucker for Giant Robots    and Charlie Day ,en,London,1048
979705949287014402,2018-03-30 13:04:34.640000000,Check it out  Irregular s Intel   Pacific Rim and Mecha    PacificRim  giantrobots  mech,en,Pacific Time (US & Canada),1377
979706025828913152,2018-03-30 13:04:52.780000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,None,88
979706073496997891,2018-03-30 13:05:04.253000000,Ready player one or pacific rim   ,en,Kuala Lumpur,78
979706253210464256,2018-03-30 13:05:46.927000000,Pacific rim 2 tonight   ,en,Quito,118
979706550661992448,2018-03-30 13:06:57.887000000,   jxada  I want to watch Pacific Rim,en,None,159
979706756585742336,2018-03-30 13:07:47.037000000,I hate myself that I still haven t seen the first Pacific Rim,en,Pacific Time (US & Canada),26
979706837233647616,2018-03-30 13:08:06.233000000,pacific rim was hella too fast or,en,None,38
979707121477537792,2018-03-30 13:09:13.930000000,This weekend  they are showing Pacific Rim at Panari  Who even wants to go there  Ugh,en,Nairobi,5384
979707155765919745,2018-03-30 13:09:22.107000000,Gonna catch Pacific Rim 2 tonight  Fully expecting it to be terrible  and that s probably the best thing I can do f   ,en,Eastern Time (US & Canada),279
979707170970357760,2018-03-30 13:09:26.830000000,    why did no one tell me that pacific rim uprising was actually a romcom about john boyega and his ex bf scott eastwood puttin ,en,Abu Dhabi,548
979707508976640000,2018-03-30 13:10:46.417000000,   Pacific Rim Theme  Epic Rock  Cover Remix  Little V       ,en,None,77
979707578891546624,2018-03-30 13:11:03.143000000,On Sat at 2 PM  Russian State Ballet Of Siberia  Swan Lake  Duck Duck Goose   3D  Ready Player One  Tomb Raider  Ma   ,en,Pacific Time (US & Canada),105
979707658092601344,2018-03-30 13:11:22.053000000,Pacific Rim today  lads,en,London,706
979707659954868224,2018-03-30 13:11:22.543000000,James Gunn Reveals His Deleted  Pacific Rim Uprising  Cameo    ,en,None,32
979707732172398593,2018-03-30 13:11:40.190000000,Movie reviews of LOVE  SIMON  THE LEISURE SEEKER  amp  PACIFIC RIM UPRISING      ,en,Central Time (US & Canada),4826
979707745954705408,2018-03-30 13:11:43.070000000,  I ll be checking it out this weekend  Husband beast loved the book   Also Pacific Rim 2 cause giant r   ,en,Arizona,894
979707768230866944,2018-03-30 13:11:48.130000000,Thing i like about the new pacific rim is there wasnt a real  to 1up the first one it was its own movie again with cool effects,en,None,186
979707807615344641,2018-03-30 13:11:57.577000000,    Movie reviews of LOVE  SIMON  THE LEISURE SEEKER  amp  PACIFIC RIM UPRISING      TheLeisureSeeker   Pa ,en,Pacific Time (US & Canada),1374
979707812434423808,2018-03-30 13:11:58.737000000,hmu if u wanna watch Pacific Rim Uprising or Ready Player One tomorrow    huhuhuhuhuhuhuhu,en,Hong Kong,564
979707973135097863,2018-03-30 13:12:37.030000000,Pacific rim uprising 9 10,en,None,224
979708174143033344,2018-03-30 13:13:25.217000000, DiamondSelectToys Solicitations For September 2018    Superman   Marvel   PacificRim   KingdomHearts  amp  More   ,en,Eastern Time (US & Canada),2170
979708338760855554,2018-03-30 13:14:04.347000000,Pacific Rim Uprising was         AMAZING  ,en,Jakarta,395
979708345501196288,2018-03-30 13:14:06.583000000,The only thing I miss is the epic Pacific Rim theme  Well it did play in Uprising  But its not like the first one ,en,Jakarta,395
979708348890099712,2018-03-30 13:14:07.253000000,Inconclusion I still prefer the first Pacific Rim  Uprising is good  But has many flaws in it,en,Jakarta,395
979708408445022208,2018-03-30 13:14:20.877000000,Watching Pacific Rim  Uprising  at LEVEL 21 XXI     ,en,Jakarta,547
979708516125507584,2018-03-30 13:14:46.630000000,Once again my local theater is not showing    but it somehow managed to find two screens for God s N   ,en,Atlantic Time (Canada),34
979708666839318528,2018-03-30 13:15:22.487000000,movie marathon   pacific rim   ,en,None,956
979708726348320768,2018-03-30 13:15:36.623000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,None,485
979708883898982400,2018-03-30 13:16:14.223000000,Hey fellow Pacific Rim fans  Definitely don t go listen to They Know My Name by Big Little Lions and think of PR Up   ,en,Atlantic Time (Canada),341
979709145136943104,2018-03-30 13:17:16.440000000,    Follow and Retweet for your chance to win     Trading Card   M1 wardrobe card    ,en,None,892
979709248920801280,2018-03-30 13:17:41.233000000,newt in pacific rim is just a sci fied version of charlie saying  cats do not abide by the laws of nature alright    ,en,Amsterdam,3992
979709327681474560,2018-03-30 13:18:00.007000000,You can t disrespect transformers tho they re the reason all these type movies are even being made  It s the origin   ,en,Atlantic Time (Canada),850
979709396732100608,2018-03-30 13:18:16.437000000,Its time for pacific rim ,en,Pacific Time (US & Canada),57
979709603830091776,2018-03-30 13:19:05.883000000,Watching Pacific Rim  Uprising  at       ,en,Jakarta,405
979709653260095491,2018-03-30 13:19:17.940000000,Liwen Shao was everything in Pacific Rim   ,en,Amsterdam,413
979709730078765056,2018-03-30 13:19:36.057000000,for the first time i am not less sad after seeinf pacific rim content and that makes me really sad since it was the   ,en,Pacific Time (US & Canada),85
979709761733218304,2018-03-30 13:19:43.467000000,G   The movies Pacific Rim and Pacific Rim Uprising are chock full of robot versus monster fights  Inside those mas   ,en,Athens,3113
979709775251460101,2018-03-30 13:19:46.787000000,      I really didn t want to start a fight  I m perfectly fine with Israel participa   ,en,Madrid,2832
979709775930732544,2018-03-30 13:19:47.130000000,It feels like  PacificRimUprising only just works because of the charisma of John    ,en,Brisbane,403
979709802233323520,2018-03-30 13:19:53.327000000,also how did sydney get more kaiju attacks than brisbane when brisbane is closer to the pacific rim closest to the   ,en,Brisbane,25
979709960803241984,2018-03-30 13:20:30.873000000,  Ready Player One followed by Pacific Rim and then Tomb Raider  it was a fun month,en,Eastern Time (US & Canada),159
979710305826758657,2018-03-30 13:21:53.207000000,Click to  win movie merchandise with Pacific Rim Uprising with     ,en,None,43
979710477075927040,2018-03-30 13:22:33.957000000,    Imagine already being one of the best most unique filmmakers in the world and  then  directing the 1 2 3 punch of Pacific ,en,None,600
979710506595508224,2018-03-30 13:22:40.983000000,I ve just posted a new blog  Film Review  Pacific Rim Uprising   Latest from LexxyTech Corporations,en,None,492
979710645003317255,2018-03-30 13:23:14.130000000,James Gunn Reveals His Deleted  Pacific Rim Uprising  Cameo  ,en,None,86
979710670722670592,2018-03-30 13:23:20.240000000,Just watched Pacific Rim 2  and the game is most definitely on         ,en,Casablanca,43
979710873827594240,2018-03-30 13:24:08.720000000,pacific rim never not love you ready player one ghost land shocks kahit isa lang dyan ,en,None,145
979710921449857024,2018-03-30 13:24:19.893000000,      I was specifically referring to Eurovision    Never mind  my bad  I would love   ,en,Madrid,2832
979711118187814912,2018-03-30 13:25:08.517000000,Truth has been spoken  Stop wasting money on another transformer or Pacific rim  ,en,Jakarta,343
979711453283389441,2018-03-30 13:26:26.957000000,Omg  Pacific Rim is out  Ummmm   when do you get back   ,en,Atlantic Time (Canada),576
979711463920041984,2018-03-30 13:26:29.613000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,Pacific Time (US & Canada),719
979711513043726336,2018-03-30 13:26:41.040000000,You forgot about Jannah Claire  ,en,Alaska,719
979711560464519169,2018-03-30 13:26:52.287000000,PACIFIC RIM UPRISING WAS EPIC,en,Pacific Time (US & Canada),261
979711690743918592,2018-03-30 13:27:23.577000000,PACIFIC RIM UPRISING Official Movie 13  x 19  PREMIERE NIGHT IMAX Poster HTF  ,en,None,596
979711896218685440,2018-03-30 13:28:12.273000000,Just saw Pacific Rim Uprising and it was outstanding   PacificRim2  GiantRobots  PacificRimUpRising,en,Dublin,488
979712375950585856,2018-03-30 13:30:06.847000000,I can t believe my first ever pacific rim dream involves me finding merchandise of pru including newt s fashion pie   ,en,Pacific Time (US & Canada),95
979712484310384640,2018-03-30 13:30:32.630000000,I watched pacific rim uprising since you have been talking about how good it is and now I feel like you owe me mone   ,en,Pacific Time (US & Canada),388
979712640044883969,2018-03-30 13:31:09.933000000,       PACIFIC RIM SEULRENE AU     Major Kang  a jaeger pilot encountered a kaiju ambush on the pacific ocean  Causing the loss of ,en,Pacific Time (US & Canada),14
979712714812600320,2018-03-30 13:31:27.580000000,Wind  E 10 degrees  94 percent humidity perfect weather  Time for Pacific Rim in Guelph  ON  Canada  Galaxy Cinemas   ,en,Saskatchewan,9
979712997231771648,2018-03-30 13:32:34.837000000,   jxada  I want to watch Pacific Rim,en,Pacific Time (US & Canada),348
979713020250218496,2018-03-30 13:32:40.337000000,For anyone thinking of seeing Ready Player One this weekend  let me remind you that Pacific Rim Uprising is in thea   ,en,Central Time (US & Canada),1137
979713052055568384,2018-03-30 13:32:47.863000000,Pacific Rim  Uprising was pretty underwhelming ,en,London,928
979713434735570945,2018-03-30 13:34:21.060000000,This Also still Black Panther  also still A Wrinkle in Time  Also literally anything that isn t 80 s nostalgia fuck   ,en,Eastern Time (US & Canada),548
979713497167749120,2018-03-30 13:34:34.060000000,    For anyone thinking of seeing Ready Player One this weekend  let me remind you that Pacific Rim Uprising is in theaters  and a b ,en,Eastern Time (US & Canada),548
979713568030449669,2018-03-30 13:34:50.913000000,Pacific Rim  Uprising  pretty bad  no comment    1 5 5 ,en,Jakarta,411
979713662414815233,2018-03-30 13:35:13.587000000,Watch me make a pacific rim edit of the 97s,en,Pacific Time (US & Canada),306
979713728831565824,2018-03-30 13:35:29.440000000,    WHAT TO WATCH Is  Pacific Rim  Uprising  worth the five year wait   ,en,None,2
979713738600271872,2018-03-30 13:35:31.657000000,Rn guys I m watching first Pacific Rim movie on a 4k tv and it s from YouTube,en,Pacific Time (US & Canada),96
979713959342125057,2018-03-30 13:36:24.270000000, Pacific Rim Uprising   I m not mad  Just Disappointed  Also mad    ,en,Jakarta,322
979713984994529281,2018-03-30 13:36:30.637000000,pacific rim was lit  ,en,Singapore,127
979714042175553536,2018-03-30 13:36:43.963000000,  Oh yes  Loved The first Pacific Rim ,en,None,64
979714043303706624,2018-03-30 13:36:44.277000000,gonna watch pacific rim uprising tomorrow  ,en,None,242
979714095078309888,2018-03-30 13:36:56.687000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,None,1287
979714283054407686,2018-03-30 13:37:41.637000000,Pacific Rim Uprising      ,en,Jakarta,24
979714301727424512,2018-03-30 13:37:46.130000000,pacific rim   uprising       ,en,Jakarta,434
979714312129294336,2018-03-30 13:37:48.807000000,    riddle me as to how i suddenly got very much back into pacific rim when i didn t even like uprising all that much  anyway ta ,en,Brisbane,25
979714577167302656,2018-03-30 13:38:51.813000000, Pacific Rim Uprising  conquers China s box office with  65 million in ticket sales    movies   ,en,Tijuana,24135
979714641973665792,2018-03-30 13:39:07.140000000,     I m going to the movies to see Ready Player One or   Acrimony because idk if Suksz is seeing Pacific Rim in NY or not     ,en,Atlantic Time (Canada),576
979714719748509696,2018-03-30 13:39:25.760000000,Just realized that pacific rim was the reason why i m in engineering and i m so excited to watch it tomorrow,en,Pacific Time (US & Canada),306
979714862828879874,2018-03-30 13:39:59.703000000,    riddle me as to how i suddenly got very much back into pacific rim when i didn t even like uprising all that much  anyway ta ,en,Riga,109
979714884882477056,2018-03-30 13:40:05.833000000,   jxada  I want to watch Pacific Rim,en,None,337
979714971859812352,2018-03-30 13:40:25.747000000,Agreed schedule for rest of day with J  He enjoyed his morning s dvd  Pacific Rim  and is looking forward to discus   ,en,Europe/London,3091
979714998162284545,2018-03-30 13:40:32.037000000,watching Pacific Rim 2   Uprising at VOX Cinemas  ,en,None,215
979714998925758464,2018-03-30 13:40:32.333000000,    riddle me as to how i suddenly got very much back into pacific rim when i didn t even like uprising all that much  anyway ta ,en,Pacific Time (US & Canada),85
979715170330030081,2018-03-30 13:41:13.137000000,ah  make sure you get lots of rest  okay  my day s been good  i watched pacific rim today so   ,en,None,76
979715281038684160,2018-03-30 13:41:39.347000000,Yehey  ma sineng Pacific rim  amp  Ready Player one tomorrow    ,en,Pacific Time (US & Canada),88
979715392905064449,2018-03-30 13:42:06.187000000,RIPS OPEN MY SHI I FORGOT HOW MUCH   I LOVE PACIFIC RIM    ,en,Zagreb,85
979715585029308416,2018-03-30 13:42:51.840000000,I really wanna see it    ,en,Central Time (US & Canada),530
979715593736683520,2018-03-30 13:42:53.923000000,   Rotten    Gendo     amp  I go UNSANE over PACIFIC RIM UPRISING     ,en,Eastern Time (US & Canada),400
979715635893686273,2018-03-30 13:43:04.287000000, FILMREVIEW  I didn t get to see it opening night but here s my  PacificRimUprising movie review    ,en,London,475
979715864109965312,2018-03-30 13:43:58.420000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Eastern Time (US & Canada),868
979715969164697601,2018-03-30 13:44:25.063000000,Pacific Rim is what power rangers should have been,en,Amsterdam,3137
979715973065277446,2018-03-30 13:44:25.403000000,  ready player one or pacific rim better ,en,None,168
979716019055923201,2018-03-30 13:44:35.760000000,Had breakfast with   at IHOP  Came home and took a nap  Now I m getting ready to go see Pacific Rim 2  If I   ,en,Eastern Time (US & Canada),891
979716069609955328,2018-03-30 13:44:47.490000000,  Ghost stories Pacific rim uprising  Player one start Benji Tomb raider Demon House Hells kitty Children o   ,en,None,1134
